timestamps,TP9,AF7,AF8,TP10,Right AUX
1738232366.046,125.488,-298.828,-1000.000,119.141,-91.797
1738232366.050,121.094,-285.645,-1000.000,101.074,-198.730
1738232366.054,117.676,-280.273,-999.512,89.355,215.820
1738232366.058,105.469,-276.855,-998.047,92.285,144.043
1738232366.077,91.309,-270.508,-988.770,97.168,-178.223
1738232366.081,92.773,-262.695,-972.168,91.309,-24.414
1738232366.085,93.750,-268.555,-966.309,74.707,459.473
1738232366.089,76.172,-263.184,-942.383,65.430,295.898
1738232366.093,56.641,-259.766,-917.480,72.266,-312.988
1738232366.097,43.457,-261.230,-916.016,76.172,0.000
1738232366.101,51.758,-260.254,-923.828,49.316,482.910
1738232366.104,56.641,-275.391,-926.270,20.508,-7.324
1738232366.108,49.805,-285.156,-911.621,21.484,-406.250
1738232366.112,41.016,-285.645,-905.273,23.438,-182.617
1738232366.116,33.691,-276.367,-889.648,27.344,-40.039
1738232366.120,22.949,-264.160,-862.793,24.902,-164.551
1738232366.180,23.438,-273.926,-836.914,24.902,-229.980
1738232366.184,17.090,-283.691,-823.730,32.227,-168.945
1738232366.188,14.160,-283.203,-806.641,14.160,-208.496
1738232366.192,16.602,-291.992,-800.781,2.441,-264.648
1738232366.240,-4.395,-302.246,-843.262,-34.668,-311.035
1738232366.244,-13.672,-293.945,-850.586,-27.832,-122.559
1738232366.248,-17.578,-288.574,-837.402,-15.625,-184.082
1738232366.252,-9.766,-288.574,-809.082,-14.648,-242.676
1738232366.256,-11.719,-286.133,-783.691,-18.066,-180.176
1738232366.260,-17.090,-276.367,-764.648,-8.789,-129.395
1738232366.264,-20.996,-278.809,-741.211,-3.418,-122.070
1738232366.267,-24.902,-292.969,-727.051,1.465,24.902
1738232366.271,-23.926,-293.945,-708.008,1.465,95.703
1738232366.275,-23.926,-284.180,-689.941,-41.504,-61.523
1738232366.279,-16.602,-276.855,-686.523,-70.312,-279.785
1738232366.283,-14.160,-280.762,-695.312,-44.922,-269.043
1738232366.269,-17.090,-280.273,-700.195,-16.602,53.711
1738232366.273,-8.789,-266.602,-688.965,-9.766,101.074
1738232366.277,-10.254,-264.160,-672.852,-20.996,-100.098
1738232366.281,-18.555,-271.973,-653.809,-22.461,-192.383
1738232366.285,-23.926,-271.973,-635.254,-22.461,188.477
1738232366.289,-30.273,-264.160,-601.074,-28.809,361.328
1738232366.293,-17.090,-257.812,-562.500,-32.227,48.828
1738232366.296,-7.812,-259.766,-539.551,-45.898,47.363
1738232366.300,-10.742,-259.277,-530.762,-45.410,110.840
1738232366.304,-16.113,-250.000,-519.531,-41.016,-74.707
1738232366.308,-37.109,-241.211,-510.254,-31.250,-289.551
1738232366.312,-54.688,-239.746,-498.047,-16.602,-201.660
1738232366.290,-41.016,-231.934,-482.422,-15.137,267.090
1738232366.294,-41.504,-228.516,-474.121,-16.113,119.141
1738232366.298,-41.016,-228.516,-480.957,-14.648,-372.559
1738232366.302,-29.785,-215.332,-478.516,-13.184,-218.750
1738232366.306,-25.391,-210.938,-464.844,-23.926,173.828
1738232366.310,-15.137,-206.055,-464.844,-31.250,-14.648
1738232366.314,-8.789,-195.312,-473.633,-40.527,-192.383
1738232366.317,-13.184,-195.801,-475.586,-47.852,-101.562
1738232366.321,-24.902,-193.848,-468.750,-39.551,-68.359
1738232366.325,-19.043,-200.684,-453.613,3.906,-173.828
1738232366.329,25.879,-197.754,-452.148,46.387,-238.281
1738232366.333,31.250,-168.457,-460.938,15.137,-4.395
1738232366.294,-4.883,-162.109,-459.473,-47.852,13.672
1738232366.298,5.371,-167.969,-465.820,-46.875,-258.301
1738232366.302,9.277,-170.410,-475.098,-16.113,-218.750
1738232366.306,4.395,-170.898,-483.887,-6.348,155.273
