timestamps,TP9,AF7,AF8,TP10,Right AUX
1738836517.391,999.512,999.512,386.719,999.512,-1000.000
1738836517.395,170.898,165.039,70.312,189.453,-198.730
1738836517.399,-1000.000,-1000.000,-789.062,-1000.000,998.535
1738836517.402,-1000.000,-1000.000,-851.074,-1000.000,999.512
1738836517.406,-255.371,-391.602,-835.938,-459.473,363.281
1738836517.410,999.512,999.512,238.770,999.512,-1000.000
1738836517.414,161.621,245.605,159.668,386.230,-343.262
1738836517.418,-1000.000,-1000.000,-805.176,-964.355,953.613
1738836517.422,-1000.000,-1000.000,-832.520,-1000.000,999.512
1738836517.426,-461.914,-568.848,-875.000,-628.906,555.176
1738836517.429,999.512,999.512,131.348,966.797,-1000.000
1738836517.433,385.254,464.844,291.504,606.445,-550.293
1738836517.437,-964.355,-954.590,-724.609,-894.531,895.020
1738836517.441,-1000.000,-1000.000,-825.684,-1000.000,999.512
1738836517.445,-628.906,-770.508,-923.340,-858.398,722.656
1738836517.446,966.309,778.320,-96.680,581.055,-782.227
1738836517.450,605.469,714.355,331.055,931.641,-856.934
1738836517.454,-894.531,-833.984,-595.215,-615.723,667.969
1738836517.458,-1000.000,-1000.000,-823.730,-1000.000,999.512
1738836517.462,-856.445,-958.496,-943.359,-1000.000,927.734
1738836517.466,583.008,391.602,-224.121,160.156,-399.902
1738836517.470,929.199,999.512,514.648,999.512,-1000.000
1738836517.473,-610.840,-536.133,-335.938,-270.508,465.332
1738836517.477,-1000.000,-1000.000,-846.191,-1000.000,999.512
1738836517.481,-1000.000,-1000.000,-969.727,-1000.000,999.512
1738836517.485,239.258,83.496,-346.680,-41.504,-83.008
1738836517.489,999.512,999.512,468.262,999.512,-1000.000
1738836517.493,-358.887,-326.172,-342.285,-147.949,216.309
1738836517.497,-1000.000,-1000.000,-830.566,-1000.000,999.512
1738836517.501,-1000.000,-1000.000,-916.992,-1000.000,999.512
1738836517.505,-45.898,-145.020,-555.176,-272.461,143.555
1738836517.509,999.512,999.512,454.590,999.512,-1000.000
1738836517.513,-57.617,-15.625,-109.375,171.387,-59.570
1738836517.517,-1000.000,-1000.000,-777.832,-1000.000,999.512
1738836517.520,-1000.000,-1000.000,-849.609,-1000.000,999.512
1738836517.524,-195.801,-267.578,-649.414,-255.371,233.398
1738836517.528,999.512,999.512,425.293,999.512,-1000.000
1738836517.532,160.156,165.527,-3.418,171.875,-202.637
1738836517.536,-1000.000,-1000.000,-809.570,-1000.000,999.512
1738836517.538,-1000.000,-1000.000,-889.648,-1000.000,999.512
1738836517.542,-255.371,-255.859,-710.938,-255.371,224.121
1738836517.546,999.512,999.512,411.133,999.512,-1000.000
1738836517.550,171.387,168.457,81.543,164.551,-195.312
1738836517.554,-1000.000,-1000.000,-806.641,-1000.000,996.094
1738836517.558,-1000.000,-1000.000,-837.891,-1000.000,999.512
1738836517.562,-255.371,-319.336,-692.383,-400.879,377.930
1738836517.565,999.512,999.512,353.027,999.512,-1000.000
1738836517.569,166.016,191.406,95.215,384.766,-300.781
1738836517.573,-1000.000,-1000.000,-836.914,-977.539,974.121
1738836517.577,-1000.000,-1000.000,-841.309,-1000.000,999.512
1738836517.581,-365.234,-514.160,-851.562,-452.637,517.578
1738836517.596,999.512,999.512,144.043,999.512,-1000.000
1738836517.600,370.605,398.926,236.328,580.078,-491.699
1738836517.604,-956.055,-971.191,-735.352,-877.441,916.504
1738836517.608,-1000.000,-1000.000,-837.402,-1000.000,999.512
1738836517.612,-541.016,-704.102,-911.621,-735.352,662.109
1738836517.616,999.512,885.254,-30.762,750.977,-891.602
1738836517.620,565.430,612.793,360.352,880.859,-744.629
1738836517.623,-889.160,-908.203,-602.539,-627.441,780.762
1738836517.627,-1000.000,-1000.000,-864.746,-1000.000,999.512
1738836517.631,-738.770,-921.387,-892.578,-938.477,924.316
1738836517.635,755.859,497.559,-101.074,351.074,-404.297
1738836517.639,860.840,914.551,398.438,999.512,-1000.000
1738836517.642,-652.832,-654.785,-486.328,-312.988,443.359
1738836517.646,-1000.000,-1000.000,-820.801,-1000.000,999.512
1738836517.650,-941.895,-1000.000,-950.195,-1000.000,999.512
1738836517.654,357.422,127.930,-291.016,47.852,-158.691
1738836517.658,999.512,999.512,522.461,999.512,-1000.000
1738836517.662,-352.051,-318.359,-304.688,-119.629,195.312
1738836517.666,-1000.000,-1000.000,-834.473,-1000.000,999.512
1738836517.669,-1000.000,-1000.000,-941.895,-1000.000,999.512
1738836517.673,51.270,-99.121,-425.781,-166.016,89.355
1738836517.677,999.512,999.512,602.051,999.512,-1000.000
1738836517.681,-162.109,-86.914,-124.512,80.078,-19.043
1738836517.685,-1000.000,-1000.000,-833.984,-1000.000,999.512
1738836517.686,-1000.000,-1000.000,-896.973,-1000.000,999.512
1738836517.690,-166.992,-262.695,-614.258,-261.230,221.191
1738836517.694,999.512,999.512,412.598,999.512,-1000.000
1738836517.698,55.176,132.812,-64.453,171.387,-195.801
1738836517.702,-1000.000,-1000.000,-810.547,-1000.000,999.512
1738836517.706,-1000.000,-1000.000,-881.348,-1000.000,999.512
1738836517.710,-263.184,-258.301,-688.477,-255.371,224.121
1738836517.713,999.512,999.512,393.555,999.512,-1000.000
1738836517.717,170.898,170.898,120.117,166.016,-201.172
1738836517.721,-1000.000,-1000.000,-727.051,-1000.000,999.512
1738836517.725,-1000.000,-1000.000,-888.184,-1000.000,999.512
1738836517.729,-255.371,-272.461,-780.762,-361.328,261.230
1738836517.731,999.512,999.512,344.238,999.512,-1000.000
1738836517.735,166.016,165.039,99.609,274.414,-240.234
1738836517.739,-1000.000,-1000.000,-842.285,-998.047,982.910
1738836517.743,-1000.000,-1000.000,-848.633,-1000.000,999.512
1738836517.747,-361.328,-455.566,-789.551,-548.828,440.918
1738836517.751,999.512,999.512,237.305,999.512,-1000.000
1738836517.755,275.879,337.891,219.238,498.047,-400.391
1738836517.758,-999.023,-985.352,-705.566,-932.617,943.848
1738836517.762,-1000.000,-1000.000,-765.625,-1000.000,999.512
1738836517.766,-491.699,-627.930,-897.949,-751.465,596.191
1738836517.770,999.512,973.145,-2.930,780.762,-984.863
1738836517.774,485.840,557.617,332.520,777.344,-642.090
1738836517.778,-925.781,-921.875,-624.023,-760.254,843.262
1738836517.782,-1000.000,-1000.000,-836.914,-1000.000,999.512
1738836517.786,-722.656,-846.191,-929.688,-936.523,815.430
1738836517.790,811.523,636.230,-101.074,397.461,-621.582
1738836517.794,770.996,838.867,426.270,999.512,-961.914
1738836517.798,-759.766,-723.633,-511.719,-448.730,576.660
1738836517.802,-1000.000,-1000.000,-838.379,-1000.000,999.512
1738836517.805,-942.383,-1000.000,-897.949,-1000.000,999.512
1738836517.809,387.695,229.492,-207.031,66.406,-168.457
1738836517.813,999.512,999.512,458.496,999.512,-1000.000
1738836517.817,-442.383,-409.180,-380.859,-164.551,237.305
1738836517.821,-1000.000,-1000.000,-825.195,-1000.000,999.512
1738836517.822,-1000.000,-1000.000,-943.848,-1000.000,999.512
1738836517.826,149.902,-24.902,-449.219,-99.121,12.695
1738836517.830,999.512,999.512,500.488,999.512,-1000.000
1738836517.834,-169.922,-143.555,-188.477,47.363,69.336
1738836517.838,-1000.000,-1000.000,-838.867,-1000.000,999.512
1738836517.842,-1000.000,-1000.000,-923.828,-1000.000,999.512
1738836517.846,-75.684,-234.863,-541.504,-263.184,205.566
1738836517.849,999.512,999.512,546.387,999.512,-1000.000
1738836517.853,43.945,73.242,-68.848,171.875,-152.344
1738836517.857,-1000.000,-1000.000,-859.375,-1000.000,999.512
1738836517.861,-1000.000,-1000.000,-890.625,-1000.000,999.512
1738836517.865,-263.184,-262.695,-677.246,-255.371,227.051
1738836517.866,999.512,999.512,389.160,999.512,-1000.000
1738836517.870,171.387,171.875,4.883,171.387,-203.125
1738836517.874,-1000.000,-1000.000,-813.477,-1000.000,999.512
1738836517.878,-1000.000,-1000.000,-885.742,-1000.000,999.512
1738836517.882,-255.371,-255.371,-757.324,-260.742,223.633
1738836517.886,999.512,999.512,352.539,999.512,-1000.000
1738836517.890,171.387,164.062,152.344,246.094,-194.824
1738836517.893,-1000.000,-1000.000,-760.742,-997.070,995.605
1738836517.897,-1000.000,-1000.000,-881.836,-1000.000,999.512
1738836517.901,-259.277,-410.156,-837.891,-456.543,404.297
1738836517.905,999.512,999.512,227.539,999.512,-1000.000
1738836517.909,224.121,259.277,140.137,452.637,-367.676
1738836517.912,-1000.000,-1000.000,-839.355,-929.688,950.684
1738836517.916,-1000.000,-1000.000,-835.449,-1000.000,999.512
1738836517.920,-457.520,-588.867,-865.234,-618.164,548.340
1738836517.924,999.512,999.512,55.176,947.266,-1000.000
1738836517.928,426.758,482.422,272.949,685.547,-564.453
1738836517.932,-942.871,-952.637,-630.859,-808.105,889.160
1738836517.936,-1000.000,-1000.000,-774.414,-1000.000,999.512
1738836517.939,-623.047,-802.734,-913.574,-851.562,765.625
1738836517.943,957.031,729.980,-82.031,572.754,-743.652
1738836517.947,642.090,746.582,458.008,960.449,-822.754
1738836517.951,-854.980,-813.477,-453.613,-570.801,725.098
1738836517.955,-1000.000,-1000.000,-837.402,-1000.000,999.512
1738836517.972,-856.934,-990.234,-941.895,-1000.000,935.547
1738836517.976,580.566,326.172,-202.637,161.621,-339.844
1738836517.980,930.664,999.512,469.238,999.512,-1000.000
1738836517.984,-615.723,-513.672,-428.223,-270.508,323.242
1738836517.988,-1000.000,-1000.000,-829.102,-1000.000,999.512
1738836517.992,-1000.000,-1000.000,-930.176,-1000.000,999.512
1738836517.996,160.156,36.133,-367.676,-60.059,-35.645
1738836517.999,999.512,999.512,486.328,999.512,-1000.000
1738836518.003,-270.508,-206.543,-306.152,-60.059,101.562
1738836518.007,-1000.000,-1000.000,-796.387,-1000.000,999.512
1738836518.011,-1000.000,-1000.000,-883.301,-1000.000,999.512
1738836518.015,-60.059,-172.852,-552.734,-270.508,159.180
1738836518.017,999.512,999.512,455.566,999.512,-1000.000
1738836518.021,-60.547,14.648,-112.305,171.387,-47.363
1738836518.025,-1000.000,-1000.000,-835.938,-1000.000,999.512
1738836518.029,-1000.000,-1000.000,-916.016,-1000.000,999.512
1738836518.033,-270.996,-266.113,-646.484,-255.371,234.863
1738836518.037,999.512,999.512,437.012,999.512,-1000.000
1738836518.041,171.387,171.875,-9.766,171.387,-203.125
1738836518.044,-1000.000,-1000.000,-841.309,-1000.000,999.512
1738836518.048,-1000.000,-1000.000,-864.746,-1000.000,999.512
1738836518.052,-255.859,-255.371,-685.059,-255.371,223.633
