timestamps,TP9,AF7,AF8,TP10,Right AUX
1738235155.218,-28.320,-100.098,-47.852,-49.805,-293.945
1738235155.222,-22.949,-121.094,-42.969,-32.227,-261.230
1738235155.226,-31.250,-156.250,-42.480,-7.812,412.109
1738235155.230,-41.992,-125.977,-31.738,-18.066,479.492
1738235155.234,-45.898,-90.332,-27.344,-49.316,-94.238
1738235155.236,-29.297,-105.957,-25.391,-49.805,-217.773
1738235155.240,-15.137,-120.117,-22.461,-41.016,-23.926
1738235155.244,-24.902,-120.117,-18.555,-22.949,-91.797
1738235155.248,-36.133,-128.418,-15.137,-12.695,-101.562
1738235155.252,-35.156,-104.980,-8.789,-31.250,-104.492
1738235155.256,-31.738,-82.031,-2.441,-38.086,-87.402
1738235155.260,-31.250,-70.312,-4.883,-30.273,-97.168
1738235155.263,-26.367,-68.359,-1.953,-28.320,-162.109
1738235155.267,-31.738,-79.102,12.207,-24.414,178.223
1738235155.271,-33.203,-48.828,29.785,-37.109,227.539
1738235155.275,-30.273,-32.227,35.156,-40.039,-272.461
1738235155.279,-26.855,-54.688,36.133,-41.504,-373.047
1738235155.281,-34.180,-83.496,37.598,-29.297,63.477
1738235155.285,-35.156,-64.453,39.062,-13.184,420.898
1738235155.289,-27.344,-16.113,45.898,-47.363,-32.227
1738235155.293,-40.039,-15.625,48.340,-54.688,-339.355
1738235155.297,-28.809,-27.344,48.828,-42.480,-240.234
1738235155.301,-18.555,-34.668,46.387,-40.039,-60.059
1738235155.305,-35.156,-45.410,41.016,-21.973,96.191
1738235155.308,-37.598,-44.922,40.527,-43.457,-16.602
1738235155.312,-29.785,-59.570,41.016,-59.570,244.629
1738235155.316,-33.691,-31.738,40.527,-46.875,64.453
1738235155.320,-52.734,-24.414,34.180,-35.156,-313.477
1738235155.324,-54.199,-52.246,29.297,-13.184,137.207
1738235155.327,-39.062,-19.531,35.645,-28.320,378.418
1738235155.331,-26.855,30.273,38.086,-56.641,-173.340
1738235155.335,-15.137,26.855,30.273,-35.645,-409.180
1738235155.339,-16.602,0.977,27.832,-33.203,-260.254
1738235155.343,-28.809,-16.602,23.926,-29.785,59.570
1738235155.347,-49.316,-16.113,16.113,-23.438,211.914
1738235155.351,-50.293,-6.836,13.184,-47.363,-103.516
1738235155.354,-34.668,-19.531,6.836,-36.133,-185.547
1738235155.358,-26.367,-18.066,2.930,-22.461,90.332
1738235155.362,-42.969,-12.207,-1.465,-32.715,-17.578
1738235155.366,-50.293,-31.250,-5.371,-36.133,-97.168
1738235155.370,-28.809,-38.574,-0.977,-35.645,-77.148
1738235155.371,-20.508,-31.250,-7.324,-36.621,-221.191
1738235155.375,-16.113,-37.109,-17.578,-57.617,-398.926
1738235155.379,-22.949,-73.730,-25.879,-50.293,-173.828
1738235155.383,-39.551,-84.473,-28.320,-39.062,162.109
1738235155.387,-32.715,-56.641,-22.949,-47.363,31.250
1738235155.391,-35.645,-48.828,-27.344,-45.410,-125.000
1738235155.395,-33.203,-64.941,-30.762,-50.781,-83.008
1738235155.398,-37.109,-120.605,-33.691,-28.320,414.062
1738235155.402,-50.293,-110.352,-37.109,-22.461,581.055
1738235155.406,-39.062,-63.477,-32.715,-53.711,-124.512
1738235155.410,-29.785,-79.102,-30.273,-48.828,-302.734
1738235155.414,-21.484,-85.449,-32.715,-31.738,-44.434
1738235155.415,-21.973,-79.590,-34.180,-23.438,-86.426
1738235155.419,-27.832,-81.055,-35.156,-15.137,-71.777
1738235155.423,-29.785,-63.965,-32.227,-42.480,-101.074
1738235155.427,-25.391,-32.227,-23.438,-64.941,-144.043
1738235155.431,-18.555,-27.832,-18.066,-46.387,-242.188
1738235155.435,-18.066,-59.570,-19.043,-20.508,-160.156
1738235155.439,-24.414,-84.961,-18.555,-14.648,338.867
1738235155.442,-33.203,-66.406,-16.602,-31.250,684.082
1738235155.446,-39.062,-26.855,-14.648,-37.598,-65.430
1738235155.450,-32.227,-40.039,-8.789,-22.461,-447.266
1738235155.454,-29.297,-79.590,-5.371,-14.160,-112.305
1738235155.458,-40.039,-84.473,-4.395,-18.555,27.832
1738235155.475,-34.668,-45.410,-3.906,-41.504,-165.527
1738235155.479,-20.996,-5.371,-4.395,-41.504,-352.051
1738235155.483,-7.324,-1.465,-8.789,-14.648,-157.227
1738235155.487,1.465,4.395,-5.371,-9.766,-105.469
1738235155.491,-26.855,-0.977,3.906,-19.531,-118.652
1738235155.495,-43.945,2.441,6.348,-33.203,71.777
1738235155.499,-34.668,2.441,6.836,-46.387,392.578
1738235155.502,-42.969,25.391,10.254,-45.410,70.312
1738235155.506,-40.039,27.832,7.812,-38.574,-367.676
1738235155.510,-46.875,-14.160,-5.859,-27.832,89.844
1738235155.514,-54.688,-17.090,-4.395,-34.668,566.895
1738235155.518,-34.668,10.742,9.766,-58.105,116.699
1738235155.505,-35.645,5.859,14.160,-65.918,-390.625
1738235155.509,-43.457,-34.180,7.324,-47.363,-241.211
1738235155.513,-52.246,-69.336,1.465,-18.555,283.691
1738235155.517,-46.875,-44.434,6.348,-38.086,96.680
1738235155.521,-29.297,-18.555,11.719,-72.266,-307.129
1738235155.525,-21.484,-24.414,14.648,-62.012,-117.188
1738235155.529,-16.113,-17.090,21.484,-31.738,14.648
1738235155.532,-32.227,-25.391,23.926,-10.742,-30.273
1738235155.536,-51.270,-28.809,24.902,-28.320,-104.980
1738235155.540,-38.574,-24.902,25.391,-45.898,-32.715
1738235155.544,-25.391,-14.648,22.949,-40.527,167.969
1738235155.548,-31.738,-9.277,22.949,-29.297,-135.742
1738235155.581,-40.039,-46.875,15.137,-7.812,-112.793
1738235155.585,-43.945,-55.176,12.207,-7.324,245.117
1738235155.589,-19.043,-10.742,15.137,-50.293,18.555
1738235155.593,1.465,5.371,12.207,-68.848,-346.680
1738235155.597,-11.719,-8.301,14.648,-44.922,-295.410
1738235155.601,-34.668,-30.273,5.859,-14.160,144.043
1738235155.605,-38.086,-24.414,-14.160,1.953,262.695
1738235155.608,-5.859,12.695,-12.207,-18.066,-138.184
1738235155.612,3.906,10.742,-2.441,-21.973,-208.496
1738235155.616,-18.066,-2.441,2.930,-14.648,-78.125
1738235155.620,-57.129,-29.297,7.324,-9.766,-68.359
1738235155.624,-66.406,-63.965,6.836,1.465,108.887
1738235155.612,-46.875,-54.688,8.789,-36.133,53.711
1738235155.616,-48.340,-74.219,10.254,-69.824,325.684
1738235155.620,-58.105,-73.242,5.859,-81.543,279.297
1738235155.624,-76.172,-79.590,-2.441,-79.590,-204.102
1738235155.628,-93.262,-118.164,-3.418,-53.711,9.766
1738235155.632,-91.309,-105.957,-5.859,-47.363,193.359
1738235155.636,-96.191,-83.008,-16.113,-62.988,-94.727
1738235155.639,-86.426,-92.773,-21.484,-57.129,-283.691
1738235155.643,-78.125,-123.047,-16.113,-49.316,-173.340
1738235155.647,-104.004,-129.883,-15.137,-61.035,72.754
1738235155.651,-104.980,-110.352,-24.902,-59.570,-104.980
