timestamps,TP9,AF7,AF8,TP10,Right AUX
1738231431.950,-17.578,-22.949,-22.461,-31.738,-119.141
1738231431.954,-22.461,-23.926,-27.832,-38.574,14.648
1738231431.957,-29.785,-27.344,-33.203,-42.969,431.641
1738231431.961,-41.504,-28.809,-33.203,-26.367,393.066
1738231431.965,-8.789,-27.832,-23.438,-21.484,-132.324
1738231431.969,6.836,-20.996,-25.879,-38.086,-191.406
1738231431.973,2.441,-15.137,-29.297,-27.832,191.895
1738231431.978,-6.348,-15.137,-21.484,-24.414,-22.461
1738231431.982,-45.898,-16.602,-26.855,-32.227,-267.090
1738231431.986,-47.363,-25.879,-32.227,-15.625,-98.633
1738231431.990,-29.297,-30.762,-22.461,-8.301,-137.207
1738231431.994,-38.574,-34.668,-23.438,-17.090,-262.207
1738231431.998,-35.645,-44.922,-26.855,-36.621,-129.883
1738231432.002,-36.621,-41.504,-33.691,-39.551,219.727
1738231432.005,-31.738,-32.227,-34.668,-24.902,163.574
1738231432.009,-4.883,-23.926,-30.762,-42.480,-189.941
1738231432.013,3.418,-16.113,-35.645,-61.523,-284.180
1738231432.017,-22.461,-20.996,-42.480,-46.387,-8.789
1738231432.021,-49.805,-25.391,-42.969,-26.367,227.051
1738231432.005,-46.387,-27.832,-31.738,-17.578,-33.203
1738231432.009,-18.555,-31.250,-29.297,-21.484,-246.094
1738231432.013,-10.742,-32.227,-30.762,-19.531,50.293
1738231432.017,-15.137,-28.320,-32.715,-34.180,127.441
1738231432.021,-35.156,-28.809,-32.227,-41.504,-178.711
1738231432.025,-25.879,-32.715,-31.738,-26.855,-4.883
1738231432.029,-4.883,-27.832,-27.832,-32.715,182.129
1738231432.032,-19.043,-23.438,-18.555,-45.898,-122.559
1738231432.036,-26.367,-23.926,-19.531,-42.969,-339.355
1738231432.040,-34.180,-27.344,-22.461,-35.645,-221.680
1738231432.044,-49.805,-29.785,-29.297,-32.227,404.297
1738231432.048,-26.367,-26.367,-27.344,-33.691,693.359
1738231432.070,-20.508,-28.320,-14.160,-39.062,11.719
1738231432.074,-31.738,-22.949,-13.672,-30.762,-219.727
1738231432.078,-21.973,-20.996,-20.020,-20.020,218.750
1738231432.082,-28.809,-24.414,-12.695,-25.879,18.066
1738231432.086,-24.902,-18.066,-14.648,-37.598,-254.883
1738231432.090,-21.973,-23.438,-21.973,-36.133,-35.645
1738231432.094,-25.391,-31.738,-23.926,-36.621,144.043
1738231432.097,-36.133,-21.973,-22.949,-40.527,-13.184
1738231432.101,-45.898,-16.602,-23.926,-33.203,-144.043
1738231432.105,-34.180,-19.531,-26.855,-31.250,-53.711
1738231432.109,-35.645,-18.555,-22.949,-43.945,-122.070
1738231432.113,-24.414,-19.531,-19.043,-34.180,-342.773
1738231432.112,-23.438,-20.020,-24.902,-14.648,-247.070
1738231432.116,-36.621,-22.949,-33.691,-15.625,46.387
1738231432.120,-19.531,-21.484,-29.297,-34.668,10.742
1738231432.124,-19.531,-25.879,-27.344,-48.828,-140.137
1738231432.128,-23.438,-21.973,-31.250,-57.129,-52.246
1738231432.132,-32.227,-15.625,-33.691,-46.875,242.188
1738231432.136,-42.480,-21.973,-31.738,-23.926,160.645
1738231432.139,-31.738,-28.320,-29.297,-27.344,-144.531
1738231432.143,-20.020,-23.438,-28.809,-36.621,-194.824
1738231432.147,-14.160,-26.855,-41.504,-31.250,234.375
1738231432.151,-31.250,-27.344,-40.527,-28.320,145.020
1738231432.155,-46.387,-24.414,-26.855,-11.230,-135.742
1738231432.200,-41.504,-25.879,-24.414,-13.184,-10.254
1738231432.204,-9.277,-26.367,-24.902,-39.062,-23.926
1738231432.208,-4.395,-21.973,-25.391,-49.805,-152.344
1738231432.212,-38.574,-17.578,-17.578,-49.805,-263.184
1738231432.206,-22.949,-14.648,1.953,-36.133,-35.156
1738231432.210,-29.297,-17.090,1.465,-35.645,-102.539
1738231432.214,-28.809,-20.996,-2.930,-26.855,-189.453
1738231432.218,-26.367,-21.973,-13.672,-36.133,-41.992
1738231432.222,-30.762,-23.926,-10.254,-44.434,63.965
1738231432.226,-30.762,-25.879,-6.348,-46.875,-6.348
1738231432.230,-54.688,-37.598,-9.277,-44.434,-145.508
1738231432.233,-51.270,-49.316,-11.230,-14.160,59.570
1738231432.237,15.625,-46.387,-6.348,31.250,459.961
1738231432.241,17.090,-18.555,-6.348,1.465,95.215
1738231432.245,-27.832,-6.348,-15.137,-64.453,-313.477
1738231432.249,-21.973,-11.230,-19.531,-56.152,-218.750
1738231432.260,-22.949,-10.742,-23.926,-31.738,-53.223
1738231432.264,-31.250,-18.555,-27.832,-20.020,-25.879
1738231432.268,2.441,-21.973,-34.180,-23.438,-115.234
1738231432.272,25.391,-16.602,-40.039,-28.809,-130.371
1738231432.276,13.672,-15.137,-40.039,-23.438,-73.730
1738231432.280,1.465,-24.902,-50.293,-13.184,47.852
1738231432.284,18.066,-20.020,-52.734,-5.371,144.043
1738231432.287,31.250,-18.555,-51.270,-7.324,70.312
1738231432.291,31.250,-25.879,-66.406,-5.371,439.453
1738231432.295,29.297,-20.508,-61.523,-3.906,664.062
1738231432.299,21.973,-7.324,-53.223,-1.953,139.648
1738231432.303,35.645,-3.906,-60.547,3.906,-20.508
1738231432.295,46.875,-8.301,-61.035,-5.371,-52.734
1738231432.299,28.320,-4.395,-56.641,-19.043,-305.664
1738231432.303,45.898,-1.953,-60.547,-8.789,-282.227
1738231432.307,42.480,-4.883,-68.359,1.465,196.289
1738231432.311,17.090,-7.812,-57.617,6.836,254.395
1738231432.315,36.621,-6.348,-55.664,-6.836,-135.742
1738231432.319,28.320,-9.766,-65.430,-10.742,-95.703
1738231432.322,28.809,-6.348,-62.012,6.348,-51.270
1738231432.326,38.574,-0.977,-53.711,9.277,-186.523
1738231432.330,23.438,-3.418,-50.781,5.371,-182.129
1738231432.334,19.531,-3.906,-53.711,-5.371,-118.164
1738231432.338,21.484,0.000,-60.059,-11.719,222.656
1738231432.338,21.973,-2.930,-49.316,-9.766,94.238
1738231432.342,13.184,-2.441,-44.922,-7.324,-209.473
1738231432.346,22.949,1.465,-48.828,-6.348,-61.035
1738231432.350,24.414,-3.906,-45.410,-21.484,0.488
1738231432.354,12.695,-3.418,-42.480,-18.066,-210.938
1738231432.358,18.066,-3.418,-39.062,-16.113,-246.582
1738231432.362,15.625,-6.348,-46.387,-12.207,78.125
1738231432.365,19.531,-2.930,-45.410,7.324,439.941
1738231432.369,13.672,-2.441,-29.297,-13.672,13.672
1738231432.373,3.906,-4.883,-30.273,-32.715,-273.438
1738231432.377,12.207,-1.465,-33.691,-18.555,-95.703
1738231432.381,-6.348,0.977,-27.832,-6.348,-136.719
1738231432.440,-16.113,-7.324,-31.250,-9.766,-174.316
1738231432.444,0.000,-10.742,-35.645,-14.648,-149.414
1738231432.448,1.953,-7.324,-37.598,-12.207,-42.969
1738231432.452,-16.113,-14.160,-39.551,-21.484,-59.082
1738231432.456,-24.414,-17.578,-41.504,-28.809,-179.199
1738231432.460,-28.809,-17.090,-43.945,-17.090,41.504
1738231432.464,-22.949,-20.996,-45.410,-16.602,502.930
1738231432.467,-2.441,-17.090,-42.480,-25.391,625.000
1738231432.471,-4.883,-14.160,-38.086,-37.598,10.254
1738231432.475,-18.066,-21.484,-42.480,-42.480,-322.754
1738231432.479,-39.551,-33.203,-49.316,-36.621,-130.371
1738231432.483,-32.227,-31.738,-42.480,-36.621,-151.367
1738231432.491,-15.137,-27.344,-34.180,-44.434,-248.047
1738231432.495,-13.184,-32.227,-37.109,-41.992,-268.555
1738231432.499,-17.090,-32.227,-36.621,-30.762,-212.891
1738231432.503,-33.691,-31.250,-39.551,-26.367,-156.738
1738231432.507,-45.410,-35.645,-44.434,-24.902,-141.602
1738231432.511,-25.879,-33.203,-35.645,-10.254,59.082
1738231432.515,-1.953,-22.949,-31.738,-22.949,131.348
1738231432.518,-4.395,-20.508,-36.133,-47.363,-79.590
1738231432.522,-28.809,-21.973,-37.598,-44.922,-130.859
1738231432.526,-28.320,-26.367,-33.203,-31.250,12.207
1738231432.530,-17.090,-25.391,-25.391,-24.414,-39.062
1738231432.534,-30.273,-22.461,-26.855,-26.855,-222.656
1738231432.519,-33.203,-22.949,-28.809,-39.551,-197.266
1738231432.523,-27.344,-21.973,-32.227,-28.809,8.301
1738231432.527,-29.297,-22.949,-27.344,-25.391,57.129
1738231432.531,-29.785,-23.926,-18.555,-42.969,-81.543
1738231432.535,-22.461,-24.902,-18.555,-48.828,-101.562
1738231432.539,-19.531,-25.879,-29.785,-35.645,151.855
1738231432.543,-30.762,-31.738,-29.297,-12.695,53.711
1738231432.546,-11.230,-36.621,-24.414,-2.930,-104.004
1738231432.550,11.230,-21.484,-28.809,-24.902,6.836
1738231432.554,-17.578,-8.301,-28.320,-55.664,27.832
1738231432.558,-38.086,-18.555,-22.949,-56.152,-167.969
1738231432.562,-25.391,-23.438,-31.250,-30.273,-228.027
1738231432.525,-35.156,-21.973,-41.992,-39.062,-103.027
1738231432.529,-25.391,-28.320,-35.156,-36.621,10.254
1738231432.533,-28.809,-17.090,-31.250,-54.199,-122.559
1738231432.537,-33.203,-16.113,-33.691,-46.875,-246.582
